sumo_type,sumo_id,matsim_type,matsim_id,mapping_method
junction,1359479674,node,1359479674,Exact ID
junction,135967764,node,135967764,Exact ID
junction,1359842580,node,1359842580,Exact ID
junction,1359842582,node,1359842582,Exact ID
junction,1359939131,node,1359939131,Exact ID
junction,1362211893,node,1362211893,Exact ID
junction,1363120037,node,1363120037,Exact ID
junction,1364969095,node,1364969095,Exact ID
junction,1366454176,node,1366454176,Exact ID
junction,1367969600,node,1367969600,Exact ID
junction,1368933321,node,1368933321,Exact ID
junction,1369137948,node,1369137948,Exact ID
junction,1369142585,node,1369142585,Exact ID
junction,1369218800,node,1369218800,Exact ID
junction,1369666638,node,1369666638,Exact ID
junction,1369666639,node,2334142913,Spatial Nearest
junction,1370144818,node,1370144818,Exact ID
junction,1370147626,node,1370147626,Exact ID
junction,1370147657,node,1370147657,Exact ID
junction,1370154699,node,1370154699,Exact ID
junction,1370567995,node,1370567995,Exact ID
junction,1371037846,node,26907293,Spatial Nearest
junction,1372190362,node,1372190362,Exact ID
junction,1372190366,node,1372190366,Exact ID
junction,1372311731,node,1372311731,Exact ID
junction,1372373731,node,1372373731,Exact ID
junction,1373859647,node,1373859647,Exact ID
junction,1373859659,node,1373859659,Exact ID
junction,1374744574,node,1374744574,Exact ID
junction,137485453,node,137485453,Exact ID
junction,1375175690,node,1375175690,Exact ID
junction,1375175706,node,1375175706,Exact ID
junction,1375175777,node,1375175777,Exact ID
junction,137549019,node,137549019,Exact ID
junction,1375625501,node,1375625501,Exact ID
junction,1375734121,node,1375734121,Exact ID
junction,1376912801,node,1376912801,Exact ID
junction,1379155296,node,253250442,Spatial Nearest
junction,1379551585,node,1379551585,Exact ID
junction,1379551614,node,286300609,Spatial Nearest
junction,1379586365,node,1379586365,Exact ID
junction,1380718859,node,1380718859,Exact ID
junction,1380718860,node,1380718860,Exact ID
junction,1380718868,node,1380718868,Exact ID
junction,1380718885,node,1380718885,Exact ID
junction,1380718911,node,1380718911,Exact ID
junction,1380718938,node,1380718938,Exact ID
junction,1380718941,node,1380718941,Exact ID
junction,1380718946,node,1380718946,Exact ID
junction,1380795029,node,1380795029,Exact ID
junction,1380795034,node,1380795034,Exact ID
junction,1380795038,node,1380795038,Exact ID
junction,1380795054,node,1380795054,Exact ID
junction,1380795058,node,1380795058,Exact ID
junction,1380795077,node,1380795077,Exact ID
junction,1380795085,node,1380795085,Exact ID
junction,1380795104,node,1380795104,Exact ID
junction,1380795105,node,1380795105,Exact ID
junction,1380795107,node,1380795107,Exact ID
junction,1380795108,node,1380795108,Exact ID
junction,1380795130,node,1380795130,Exact ID
junction,1380795131,node,1380795131,Exact ID
junction,1380795137,node,1380795137,Exact ID
junction,1380795139,node,1380795139,Exact ID
junction,1380846692,node,1380846692,Exact ID
junction,1380846694,node,1380846694,Exact ID
junction,1380846713,node,1380846713,Exact ID
junction,1380846722,node,1380846722,Exact ID
junction,1380866049,node,1380866049,Exact ID
junction,1380877001,node,1380877001,Exact ID
junction,1380877004,node,1380877004,Exact ID
junction,1380900812,node,1380900812,Exact ID
junction,1380900815,node,1380900815,Exact ID
junction,1380900823,node,1380900823,Exact ID
junction,1380900824,node,1380900824,Exact ID
junction,1380900826,node,1380900826,Exact ID
junction,1382320525,node,1382320525,Exact ID
junction,1382336564,node,1382336564,Exact ID
junction,1382853161,node,1382853161,Exact ID
junction,1383466192,node,1383466192,Exact ID
junction,1383533672,node,1383533672,Exact ID
junction,1383533711,node,94964457,Spatial Nearest
junction,138436574,node,138436574,Exact ID
junction,138453315,node,138453315,Exact ID
junction,138453319,node,138453319,Exact ID
junction,138453320,node,138453320,Exact ID
junction,138456449,node,138456449,Exact ID
junction,138459582,node,138459582,Exact ID
junction,1384598859,node,1384598859,Exact ID
junction,138469940,node,138469940,Exact ID
junction,138489447,node,138489447,Exact ID
junction,138491886,node,138491886,Exact ID
junction,138506018,node,138506016,Spatial Nearest
junction,138509153,node,138506016,Spatial Nearest
junction,138520041,node,138520041,Exact ID
junction,138522753,node,138522753,Exact ID
junction,138541422,node,138541422,Exact ID
junction,138541427,node,138541427,Exact ID
junction,138541429,node,138541429,Exact ID
junction,138548568,node,138548568,Exact ID
junction,138559853,node,138559853,Exact ID
junction,138559854,node,138559854,Exact ID
junction,138559857,node,138559857,Exact ID
junction,138562264,node,138562264,Exact ID
junction,138562270,node,138562270,Exact ID
junction,138569051,node,138569051,Exact ID
junction,138569052,node,138569052,Exact ID
junction,138569053,node,138569053,Exact ID
junction,138570243,node,138570243,Exact ID
junction,138571180,node,138571180,Exact ID
junction,138574704,node,138574704,Exact ID
junction,138574705,node,138574705,Exact ID
junction,138574707,node,138574707,Exact ID
junction,138574709,node,138574709,Exact ID
junction,138574711,node,138574711,Exact ID
junction,138575965,node,138575965,Exact ID
junction,138582075,node,138582075,Exact ID
junction,138582076,node,138582076,Exact ID
junction,138582077,node,138582077,Exact ID
junction,138582331,node,138582331,Exact ID
junction,138614363-AddedOnRampNode,node,412209130,Spatial Nearest
junction,138699521,node,138699521,Exact ID
junction,138699551,node,138699551,Exact ID
junction,138699557,node,138699557,Exact ID
junction,1387903273,node,1387903273,Exact ID
junction,1387903278,node,1387903278,Exact ID
junction,1387921994,node,620108043,Spatial Nearest
junction,1387922661,node,1387922661,Exact ID
junction,1388727761,node,1388727761,Exact ID
junction,1390638286,node,1390638286,Exact ID
junction,1391429458,node,1391429458,Exact ID
junction,1392030038,node,1392030038,Exact ID
junction,1392030042,node,1392030042,Exact ID
junction,1393207209,node,1393207209,Exact ID
junction,1393477188,node,1393477188,Exact ID
junction,139389147,node,139389147,Exact ID
junction,139396551,node,139396551,Exact ID
junction,139397386,node,139397386,Exact ID
junction,139398430,node,139398430,Exact ID
junction,1394080269,node,1394080269,Exact ID
junction,1394098278,node,1394098278,Exact ID
junction,1394098279,node,1394098279,Exact ID
junction,1394098283,node,1394098283,Exact ID
junction,139419403,node,139419403,Exact ID
junction,139427845,node,139427845,Exact ID
junction,139433054,node,139433054,Exact ID
junction,1395086071,node,1395086071,Exact ID
junction,1395105066,node,1395105066,Exact ID
junction,1395641260,node,28238031,Spatial Nearest
junction,1395641370,node,601196479,Spatial Nearest
junction,139581980,node,139581980,Exact ID
junction,139637927,node,139637927,Exact ID
junction,1396446724,node,1396446724,Exact ID
junction,139654487,node,139654487,Exact ID
junction,1398767299,node,1398767299,Exact ID
junction,1398767301,node,1398767301,Exact ID
junction,1398982495,node,1398982495,Exact ID
junction,139926415,node,139926415,Exact ID
junction,139960464,node,139960464,Exact ID
junction,139960478,node,139960478,Exact ID
junction,139967625,node,139967625,Exact ID
junction,139978881,node,139978881,Exact ID
junction,139978885,node,139978885,Exact ID
junction,139978903,node,139978903,Exact ID
junction,139978943,node,139978943,Exact ID
junction,139983491,node,139983491,Exact ID
junction,139997574,node,139997574,Exact ID
junction,1400224760,node,1400224760,Exact ID
junction,1400224763,node,1400224763,Exact ID
junction,1400224776,node,1400224776,Exact ID
junction,1400407041,node,1400407041,Exact ID
junction,1400407048,node,1400407048,Exact ID
junction,1400418199,node,1400418199,Exact ID
junction,1400418204,node,1400418204,Exact ID
junction,1400418863,node,1400418863,Exact ID
junction,140087675,node,140087675,Exact ID
junction,1402664705,node,1402664705,Exact ID
junction,1402681335,node,1402681335,Exact ID
junction,1403109557,node,1403109557,Exact ID
junction,1403479588,node,1403479588,Exact ID
junction,1403553720,node,1403553720,Exact ID
junction,1403553723,node,1403553723,Exact ID
junction,1403784457,node,1403784457,Exact ID
junction,1404688719,node,1404688719,Exact ID
junction,1404907440,node,1404907418,Spatial Nearest
junction,1404907442,node,1404907442,Exact ID
junction,1406131360,node,1406131360,Exact ID
junction,1406942843,node,447904136,Spatial Nearest
junction,1406942854,node,1406942854,Exact ID
junction,1406981674,node,1406981674,Exact ID
junction,1407001432,node,1407001432,Exact ID
junction,1407248624,node,1407248624,Exact ID
junction,1407260241,node,1407260241,Exact ID
junction,1407314928,node,1638690379,Spatial Nearest
junction,1407349814,node,1407349814,Exact ID
junction,1407526726,node,1407526726,Exact ID
junction,1409151308,node,1409151308,Exact ID
junction,1410036215,node,1410036215,Exact ID
junction,1410036218,node,1410036218,Exact ID
junction,1410036227,node,1410036227,Exact ID
junction,1410036229,node,1410036229,Exact ID
junction,1410036233,node,1410036233,Exact ID
junction,1411289009,node,1411289009,Exact ID
junction,1411289014,node,1411289014,Exact ID
junction,1411289015,node,1434166992,Spatial Nearest
junction,1411289032,node,1411289032,Exact ID
junction,1411289033,node,1411289033,Exact ID
junction,1411289036,node,1411289036,Exact ID
junction,1411732228,node,1411732228,Exact ID
junction,1412044999,node,1412044999,Exact ID
junction,1412045001,node,1412045001,Exact ID
junction,1412045030,node,1412045030,Exact ID
junction,141486297,node,141486297,Exact ID
junction,141487764,node,141487764,Exact ID
junction,141494717,node,141494717,Exact ID
junction,141494928,node,141494928,Exact ID
junction,1415692402,node,1415692402,Exact ID
junction,1416364913,node,1416364913,Exact ID
junction,1417456807,node,1417456807,Exact ID
junction,141772496,node,141772496,Exact ID
junction,1417956805,node,1417956805,Exact ID
junction,1417956806,node,1417956806,Exact ID
junction,1418853733,node,1418853733,Exact ID
junction,1419061103,node,1419061103,Exact ID
junction,1419061109,node,1419061109,Exact ID
junction,1419207876,node,1419207876,Exact ID
junction,1419207878,node,1419207878,Exact ID
junction,1419207894,node,1419207894,Exact ID
junction,1419374533,node,1419374533,Exact ID
junction,1419412369,node,1419412369,Exact ID
junction,1419412374,node,1419412374,Exact ID
junction,1419604002,node,1419604002,Exact ID
junction,1419604005,node,1419604005,Exact ID
junction,1419604006,node,1419604006,Exact ID
junction,1419604011,node,1419604011,Exact ID
junction,1419632796,node,1419632796,Exact ID
junction,1419632799,node,1419632799,Exact ID
junction,142032424,node,142032424,Exact ID
junction,142032427,node,142032427,Exact ID
junction,142032430,node,142032430,Exact ID
junction,142032449,node,142032449,Exact ID
junction,142032544,node,142032544,Exact ID
junction,142032579,node,142032579,Exact ID
junction,142032586,node,142032586,Exact ID
junction,142032593,node,142032593,Exact ID
junction,142032601,node,142032601,Exact ID
junction,142032608,node,142032608,Exact ID
junction,142036889,node,142036889,Exact ID
junction,142036897,node,142036897,Exact ID
junction,142036901,node,142036901,Exact ID
junction,142036907,node,142036907,Exact ID
junction,142036911,node,142036911,Exact ID
junction,1420389784,node,1420389784,Exact ID
junction,1420389785,node,1420389785,Exact ID
junction,142045936,node,142045936,Exact ID
junction,1420463376,node,27541897,Spatial Nearest
junction,142052720,node,142052720,Exact ID
junction,142052724,node,142052724,Exact ID
junction,142052727,node,142052727,Exact ID
junction,142052736,node,142052736,Exact ID
junction,142052741,node,142052741,Exact ID
junction,142052753,node,142052753,Exact ID
junction,142062803,node,142062803,Exact ID
junction,142062807,node,142062807,Exact ID
junction,142062811,node,142062811,Exact ID
junction,142062814,node,142062814,Exact ID
junction,142092997,node,142092997,Exact ID
junction,142093011,node,142093011,Exact ID
junction,142093017,node,142093017,Exact ID
junction,142093024,node,142093024,Exact ID
junction,142093029,node,142093029,Exact ID
junction,142093034,node,142093034,Exact ID
junction,142093040,node,142093040,Exact ID
junction,142093058,node,142093058,Exact ID
junction,142093062,node,142093062,Exact ID
junction,142093070,node,142093070,Exact ID
junction,142109745,node,142109745,Exact ID
junction,142109755,node,142109755,Exact ID
junction,142119336,node,142119336,Exact ID
junction,142119340,node,142119340,Exact ID
junction,1421276692,node,1421276692,Exact ID
junction,1421431254,node,1421431254,Exact ID
junction,1421651699,node,271949153,Spatial Nearest
junction,142277962,node,142277962,Exact ID
junction,142278203,node,142278203,Exact ID
junction,142278213,node,142278213,Exact ID
junction,1423147039,node,2038737390,Spatial Nearest
junction,142354060,node,142354060,Exact ID
junction,142361911,node,142361911,Exact ID
junction,142371103,node,142371103,Exact ID
junction,142377681,node,142377681,Exact ID
junction,142380807,node,142380807,Exact ID
junction,142380810,node,142380810,Exact ID
junction,142380811,node,142380811,Exact ID
junction,1423826972,node,1423826972,Exact ID
junction,142402981,node,142402981,Exact ID
junction,142407842,node,142407842,Exact ID
junction,142409553,node,142409553,Exact ID
junction,142410117,node,142410117,Exact ID
junction,142412762,node,142412762,Exact ID
junction,142414760,node,142414760,Exact ID
junction,142419941,node,142419941,Exact ID
junction,142420238,node,142420238,Exact ID
junction,142420880,node,142420880,Exact ID
junction,142421418,node,142421418,Exact ID
junction,142423262,node,142423262,Exact ID
junction,142425332,node,142425332,Exact ID
junction,142426552,node,142426552,Exact ID
junction,142430561,node,142430561,Exact ID
junction,142436624,node,142436624,Exact ID
junction,142439015,node,142439015,Exact ID
junction,142441741,node,142441741,Exact ID
junction,1425174739,node,1425174739,Exact ID
junction,1425174741,node,1425174741,Exact ID
junction,1425174748,node,1425174748,Exact ID
junction,1425174755,node,1425174755,Exact ID
junction,1425174760,node,1425174760,Exact ID
junction,1426011206,node,1426011206,Exact ID
junction,1426011209,node,1426011209,Exact ID
junction,1426011523,node,1426011523,Exact ID
junction,1427498292,node,1427498292,Exact ID
junction,1427503396,node,1427503396,Exact ID
junction,1427503494,node,1427503494,Exact ID
junction,1427503518,node,1427503518,Exact ID
junction,1428088067,node,1428088067,Exact ID
junction,1428161146,node,1428161146,Exact ID
junction,1428591977,node,1428591977,Exact ID
